sensor_id,neighbor_id,distance_km
2001,87f82783-853b-417d-8964-b5cf11e44873,1.648656
87f82783-853b-417d-8964-b5cf11e44873,2002,0.598177
2002,87f82783-853b-417d-8964-b5cf11e44873,0.598177
87f82783-853b-417d-8964-b5cf11e44873,24039f11-a4fc-4b2d-8bc0-6fd36059f117,2.245735
24039f11-a4fc-4b2d-8bc0-6fd36059f117,87f82783-853b-417d-8964-b5cf11e44873,2.245735
87f82783-853b-417d-8964-b5cf11e44873,874ff9c6-786d-45fc-a90e-48c7ffe03417,2.386633
874ff9c6-786d-45fc-a90e-48c7ffe03417,87f82783-853b-417d-8964-b5cf11e44873,2.386633
87f82783-853b-417d-8964-b5cf11e44873,23b735ef-a996-4a7f-9998-2aa7e78827b0,1.820109
23b735ef-a996-4a7f-9998-2aa7e78827b0,87f82783-853b-417d-8964-b5cf11e44873,1.820109
87f82783-853b-417d-8964-b5cf11e44873,ece1058a-ecab-4736-872f-790145aaadfe,9.036867
ece1058a-ecab-4736-872f-790145aaadfe,87f82783-853b-417d-8964-b5cf11e44873,9.036867
87f82783-853b-417d-8964-b5cf11e44873,40f081a6-4095-43f7-bffb-64e2af8c026e,0.552632
40f081a6-4095-43f7-bffb-64e2af8c026e,87f82783-853b-417d-8964-b5cf11e44873,0.552632
87f82783-853b-417d-8964-b5cf11e44873,7b316592-8036-41e2-b8dc-b06b6a9afd54,0.865032
7b316592-8036-41e2-b8dc-b06b6a9afd54,87f82783-853b-417d-8964-b5cf11e44873,0.865032
87f82783-853b-417d-8964-b5cf11e44873,692c454c-a1ad-41fa-b3ca-aa1cb7d55d30,2.617648
692c454c-a1ad-41fa-b3ca-aa1cb7d55d30,87f82783-853b-417d-8964-b5cf11e44873,2.617648
e20e9778-a020-4b86-932a-b7ab6a713a00,2819ecbb-5de3-4092-aa1d-4ba3a8c40add,3.383591
2819ecbb-5de3-4092-aa1d-4ba3a8c40add,e20e9778-a020-4b86-932a-b7ab6a713a00,3.383591
e20e9778-a020-4b86-932a-b7ab6a713a00,a9a2083f-f086-4fae-bdae-355b391f436b,2.323689
a9a2083f-f086-4fae-bdae-355b391f436b,e20e9778-a020-4b86-932a-b7ab6a713a00,2.323689
e20e9778-a020-4b86-932a-b7ab6a713a00,a17013e7-8d1d-4b0d-8e2f-e0881dbca3ac,2.185711
a17013e7-8d1d-4b0d-8e2f-e0881dbca3ac,e20e9778-a020-4b86-932a-b7ab6a713a00,2.185711
e20e9778-a020-4b86-932a-b7ab6a713a00,d851c0b9-990e-41db-9c53-529f88524cf9,2.773236
d851c0b9-990e-41db-9c53-529f88524cf9,e20e9778-a020-4b86-932a-b7ab6a713a00,2.773236
e20e9778-a020-4b86-932a-b7ab6a713a00,30dab8a6-ff63-43ce-9a3b-99f1f3f7054d,3.027930
30dab8a6-ff63-43ce-9a3b-99f1f3f7054d,e20e9778-a020-4b86-932a-b7ab6a713a00,3.027930
e20e9778-a020-4b86-932a-b7ab6a713a00,16836a55-7140-43e2-9a63-56fac5cba714,1.365388
16836a55-7140-43e2-9a63-56fac5cba714,e20e9778-a020-4b86-932a-b7ab6a713a00,1.365388
e20e9778-a020-4b86-932a-b7ab6a713a00,2001,1.654482
2001,e20e9778-a020-4b86-932a-b7ab6a713a00,1.654482
e20e9778-a020-4b86-932a-b7ab6a713a00,2002,0.462385
