timestamp,sensorId,humidity,pressure,temperature,wind_speed
2026-02-11 22:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,86,928.5,5.2,4.0
2026-02-11 23:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,91,928.3,4.9,2.1
2026-02-12 00:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,90,927.5,5.0,2.3
2026-02-12 01:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,90,927.1,4.9,3.4
2026-02-12 02:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,92,926.6,4.9,3.6
2026-02-12 03:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,96,926.4,4.5,3.5
2026-02-12 04:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,98,925.5,4.1,2.6
2026-02-12 05:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,97,925.3,3.6,1.4
2026-02-12 06:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,98,924.8,3.3,1.8
2026-02-12 07:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,99,924.9,3.8,2.7
2026-02-12 08:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,98,924.1,5.5,4.7
2026-02-12 09:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,93,923.5,6.7,7.8
2026-02-12 10:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,89,923.0,7.9,9.7
2026-02-12 11:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,81,922.9,8.6,9.4
2026-02-12 12:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,72,921.8,9.7,8.4
2026-02-12 13:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,73,921.3,9.9,8.7
2026-02-12 14:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,72,920.0,9.8,9.3
2026-02-12 15:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,71,919.8,9.6,7.4
2026-02-12 16:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,77,918.9,9.1,5.2
2026-02-12 17:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,83,919.3,8.1,5.8
2026-02-12 18:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,87,919.3,7.7,3.8
2026-02-12 19:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,82,919.5,7.6,1.1
2026-02-12 20:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,84,919.3,7.5,1.1
2026-02-12 21:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,84,919.5,7.1,4.1
2026-02-12 22:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,86,918.7,7.0,3.1
2026-02-12 23:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,88,918.5,6.8,2.6
2026-02-13 00:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,90,917.1,6.8,1.3
2026-02-13 01:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,91,917.3,6.7,2.3
2026-02-13 02:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,90,917.3,6.6,3.3
2026-02-13 03:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,90,917.6,6.0,3.5
2026-02-13 04:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,90,917.7,5.7,4.2
2026-02-13 05:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,90,917.8,5.6,4.0
2026-02-13 06:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,90,918.2,5.8,4.3
2026-02-13 07:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,90,918.6,6.3,4.4
2026-02-13 08:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,90,919.0,7.4,2.9
2026-02-13 09:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,88,919.2,7.7,3.3
2026-02-13 10:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,86,920.0,8.1,3.3
2026-02-13 11:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,80,920.0,9.0,3.6
2026-02-13 12:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,73,919.8,9.8,5.8
2026-02-13 13:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,74,920.4,10.1,5.9
2026-02-13 14:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,71,920.7,10.6,4.4
2026-02-13 15:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,72,921.7,10.4,4.3
2026-02-13 16:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,79,922.3,9.4,2.8
2026-02-13 17:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,79,923.3,8.5,3.6
2026-02-13 18:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,78,925.2,7.4,5.8
2026-02-13 19:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,84,926.2,6.2,6.8
2026-02-13 20:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,85,927.2,5.7,6.8
2026-02-13 21:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,86,928.0,5.6,6.5
2026-02-13 22:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,87,928.8,5.1,6.8
2026-02-13 23:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,85,929.4,5.0,6.5
2026-02-14 00:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,88,929.8,4.4,6.2
2026-02-14 01:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,87,930.3,4.3,5.8
2026-02-14 02:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,83,930.6,4.7,5.0
2026-02-14 03:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,82,930.1,4.0,3.7
2026-02-14 04:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,82,930.7,3.7,4.0
2026-02-14 05:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,81,931.2,3.8,4.1
2026-02-14 06:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,88,932.7,3.1,3.7
2026-02-14 07:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,80,932.1,4.6,0.8
2026-02-14 08:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,86,933.2,6.4,3.5
2026-02-14 09:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,85,933.4,7.1,7.1
2026-02-14 10:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,86,932.9,8.1,4.7
2026-02-14 11:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,84,932.7,8.9,3.3
2026-02-14 12:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,82,933.1,9.5,6.6
2026-02-14 13:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,69,932.8,10.7,10.8
2026-02-14 14:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,67,933.0,10.9,11.6
2026-02-14 15:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,71,932.6,10.3,9.3
2026-02-14 16:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,68,932.6,9.7,7.9
2026-02-14 17:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,73,932.7,8.9,7.9
2026-02-14 18:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,81,933.0,8.0,7.8
2026-02-14 19:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,83,932.9,7.9,7.9
2026-02-14 20:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,78,933.2,7.9,5.5
2026-02-14 21:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,83,932.5,7.8,8.8
2026-02-14 22:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,84,932.2,7.9,7.6
2026-02-14 23:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,85,931.4,7.9,9.7
2026-02-15 00:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,86,929.9,8.2,12.7
2026-02-15 01:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,84,928.9,8.4,15.2
2026-02-15 02:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,87,929.2,8.4,9.8
2026-02-15 03:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,91,928.7,8.0,9.1
2026-02-15 04:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,90,927.7,8.2,11.2
2026-02-15 05:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,92,928.0,8.0,5.1
2026-02-15 06:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,96,927.5,7.7,9.3
2026-02-15 07:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,100,928.0,7.9,7.3
2026-02-15 08:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,96,927.7,8.9,7.2
2026-02-15 09:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,89,928.5,10.3,13.2
2026-02-15 10:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,79,928.4,11.4,10.3
2026-02-15 11:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,53,928.4,12.4,4.4
2026-02-15 12:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,49,927.7,12.6,13.0
2026-02-15 13:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,48,928.1,12.6,5.8
2026-02-15 14:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,48,928.5,12.4,3.7
2026-02-15 15:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,51,928.8,12.0,6.6
2026-02-15 16:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,64,929.7,10.6,7.6
2026-02-15 17:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,78,931.0,9.1,3.4
2026-02-15 18:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,86,931.5,7.7,3.7
2026-02-15 19:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,88,932.2,6.9,4.8
2026-02-15 20:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,79,932.9,6.7,6.5
2026-02-15 21:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,82,933.5,6.1,4.2
2026-02-15 22:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,81,933.6,6.3,4.0
2026-02-15 23:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,79,933.7,6.5,4.2
2026-02-16 00:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,94,934.0,5.6,5.6
2026-02-16 01:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,97,934.7,5.2,7.2
2026-02-16 02:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,99,935.0,5.1,6.5
2026-02-16 03:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,100,935.3,4.2,7.6
2026-02-16 04:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,100,935.2,3.7,7.4
2026-02-16 05:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,100,935.4,3.3,3.3
2026-02-16 06:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,99,935.3,2.8,3.9
2026-02-16 07:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,97,935.6,3.7,4.1
2026-02-16 08:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,95,935.6,5.5,4.8
2026-02-16 09:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,79,935.7,8.2,4.8
2026-02-16 10:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,71,935.3,9.8,4.7
2026-02-16 11:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,66,934.6,11.1,5.2
2026-02-16 12:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,62,933.8,12.0,6.2
2026-02-16 13:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,51,932.8,12.1,7.9
2026-02-16 14:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,45,932.3,11.3,13.3
2026-02-16 15:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,47,932.1,10.6,13.7
2026-02-16 16:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,49,931.7,9.6,11.1
2026-02-16 17:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,59,931.8,8.3,4.9
2026-02-16 18:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,71,931.5,6.8,2.7
2026-02-16 19:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,78,931.8,6.2,2.3
2026-02-16 20:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,83,931.7,5.4,3.6
2026-02-16 21:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,77,931.2,5.4,2.3
2026-02-16 22:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,81,930.4,4.8,3.3
2026-02-16 23:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,71,929.7,5.3,0.7
2026-02-17 00:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,85,929.1,4.9,4.6
2026-02-17 01:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,85,928.1,4.7,4.8
2026-02-17 02:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,79,925.9,4.9,3.6
2026-02-17 03:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,83,924.7,4.9,3.8
2026-02-17 04:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,85,923.5,4.9,4.9
2026-02-17 05:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,81,922.7,5.4,7.1
2026-02-17 06:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,96,922.5,4.5,11.0
2026-02-17 07:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,87,922.1,5.5,9.8
2026-02-17 08:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,90,922.9,5.3,2.3
2026-02-17 09:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,84,922.4,5.4,10.6
2026-02-17 10:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,92,922.8,5.1,6.4
2026-02-17 11:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,89,922.0,5.5,4.4
2026-02-17 12:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,83,921.6,6.5,8.0
2026-02-17 13:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,83,921.3,6.9,7.4
2026-02-17 14:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,79,921.4,7.3,7.0
2026-02-17 15:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,68,921.7,7.7,8.0
2026-02-17 16:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,68,922.1,7.0,7.1
2026-02-17 17:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,78,923.3,5.6,8.7
2026-02-17 18:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,90,926.2,2.4,12.3
2026-02-17 19:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,72,927.3,3.2,10.4
2026-02-17 20:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,67,928.4,2.7,9.6
2026-02-17 21:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,61,929.4,2.1,12.8
2026-02-17 22:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,60,929.9,2.0,13.1
2026-02-17 23:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,60,930.5,2.0,15.0
2026-02-18 00:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,61,931.0,2.2,19.5
2026-02-18 01:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,59,931.8,2.1,18.9
2026-02-18 02:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,58,932.1,2.1,19.4
2026-02-18 03:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,61,932.7,1.8,17.8
2026-02-18 04:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,58,933.2,1.6,17.3
2026-02-18 05:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,58,934.3,1.5,16.9
2026-02-18 06:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,55,935.9,1.6,16.9
2026-02-18 07:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,48,937.1,2.8,16.5
2026-02-18 08:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,46,938.3,4.2,19.0
2026-02-18 09:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,38,939.2,5.1,20.5
2026-02-18 10:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,35,939.9,5.9,21.6
2026-02-18 11:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,35,939.8,6.7,21.1
2026-02-18 12:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,33,939.8,7.5,19.9
2026-02-18 13:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,31,939.8,7.8,18.8
2026-02-18 14:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,33,940.1,7.9,19.6
2026-02-18 15:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,29,940.6,7.6,18.1
2026-02-18 16:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,33,941.2,6.5,17.0
2026-02-18 17:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,45,941.8,5.2,13.2
2026-02-18 18:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,52,942.9,4.4,11.3
2026-02-18 19:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,54,943.3,3.9,8.6
2026-02-18 20:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,58,944.2,3.1,6.6
2026-02-18 21:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,58,944.6,2.3,4.5
2026-02-18 22:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,68,945.1,1.8,2.4
2026-02-18 23:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,70,945.6,1.7,2.1
2026-02-19 00:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,79,945.2,1.5,2.8
2026-02-19 01:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,80,945.6,1.6,2.4
2026-02-19 02:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,74,945.4,1.8,1.5
2026-02-19 03:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,82,945.4,1.0,3.1
2026-02-19 04:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,83,945.5,1.0,2.4
2026-02-19 05:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,72,945.7,1.2,1.8
2026-02-19 06:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,72,946.0,1.3,2.2
2026-02-19 07:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,73,946.1,1.8,3.6
2026-02-19 08:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,71,945.9,3.8,2.4
2026-02-19 09:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,55,946.0,5.6,5.9
2026-02-19 10:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,46,945.3,7.6,8.8
2026-02-19 11:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,39,944.6,9.6,10.5
2026-02-19 12:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,36,943.7,10.9,13.0
2026-02-19 13:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,37,942.9,11.7,11.2
2026-02-19 14:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,39,942.5,12.1,5.4
2026-02-19 15:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,41,942.3,11.7,7.3
2026-02-19 16:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,46,942.1,10.0,11.1
2026-02-19 17:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,57,942.4,8.1,6.7
2026-02-19 18:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,62,942.3,7.2,7.6
2026-02-19 19:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,67,942.5,6.5,7.6
2026-02-19 20:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,69,942.9,6.0,6.9
2026-02-19 21:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,76,942.8,5.5,8.3
2026-02-19 22:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,77,942.5,5.5,8.6
2026-02-19 23:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,73,942.2,6.1,8.4
2026-02-20 00:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,77,941.3,5.9,9.0
2026-02-20 01:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,75,940.8,6.3,9.1
2026-02-20 02:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,71,940.2,6.8,10.1
2026-02-20 03:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,74,939.3,6.9,14.0
2026-02-20 04:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,74,937.6,6.9,12.0
2026-02-20 05:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,79,936.6,6.9,13.3
2026-02-20 06:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,80,936.9,6.8,7.9
2026-02-20 07:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,82,938.3,5.9,4.1
2026-02-20 08:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,89,938.7,5.4,8.4
2026-02-20 09:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,93,939.4,5.8,3.1
2026-02-20 10:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,85,940.1,6.7,4.3
2026-02-20 11:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,77,939.6,8.1,7.0
2026-02-20 12:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,64,938.5,9.9,9.2
2026-02-20 13:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,72,938.8,10.0,9.7
2026-02-20 14:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,69,939.1,10.2,8.7
2026-02-20 15:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,72,939.6,9.7,8.4
2026-02-20 16:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,73,939.6,9.1,6.1
2026-02-20 17:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,79,940.3,7.9,3.1
2026-02-20 18:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,82,941.4,7.1,5.1
2026-02-20 19:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,83,941.8,5.9,6.5
2026-02-20 20:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,82,942.3,5.5,7.3
2026-02-20 21:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,82,942.6,5.3,6.3
2026-02-20 22:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,83,942.4,5.0,6.6
2026-02-20 23:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,84,942.7,4.7,5.8
2026-02-21 00:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,86,942.2,4.8,6.1
2026-02-21 01:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,87,942.7,4.6,6.2
2026-02-21 02:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,87,942.2,4.5,6.6
2026-02-21 03:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,86,943.4,4.4,5.8
2026-02-21 04:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,86,943.3,4.2,5.8
2026-02-21 05:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,87,943.6,3.9,5.4
2026-02-21 06:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,85,943.9,4.0,6.5
2026-02-21 07:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,81,944.2,4.9,5.2
2026-02-21 08:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,78,944.4,5.6,4.4
2026-02-21 09:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,84,945.4,5.5,6.1
2026-02-21 10:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,85,945.6,5.8,6.0
2026-02-21 11:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,80,945.4,6.4,6.0
2026-02-21 12:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,73,944.4,7.2,7.9
2026-02-21 13:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,70,943.8,7.5,8.5
2026-02-21 14:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,68,943.3,7.5,8.8
2026-02-21 15:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,64,943.8,7.0,10.6
2026-02-21 16:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,66,944.3,5.5,8.4
2026-02-21 17:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,68,945.0,4.5,3.7
2026-02-21 18:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,67,945.9,3.9,3.5
2026-02-21 19:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,71,946.1,3.1,3.9
2026-02-21 20:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,73,946.8,2.4,4.0
2026-02-21 21:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,78,946.9,1.5,3.8
2026-02-21 22:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,82,947.1,0.9,2.3
2026-02-21 23:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,86,947.0,0.5,2.2
2026-02-22 00:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,85,947.2,0.4,3.8
2026-02-22 01:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,85,947.4,0.3,4.1
2026-02-22 02:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,86,947.1,0.3,3.6
2026-02-22 03:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,78,947.7,0.6,4.6
2026-02-22 04:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,76,948.2,0.6,3.3
2026-02-22 05:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,80,948.2,0.3,1.3
2026-02-22 06:00:00+00:00,d7060523-b163-4cc3-bc94-970dac72a38a,75,948.9,0.5,5.9
