timestamp,sensorId,humidity,pm10,pm25,pressure,temperature,wind_speed,neighbor1_humidity,neighbor2_humidity,neighbor3_humidity,neighbor4_humidity,neighbor5_humidity,neighbor1_pressure,neighbor2_pressure,neighbor3_pressure,neighbor4_pressure,neighbor5_pressure,neighbor1_temperature,neighbor2_temperature,neighbor3_temperature,neighbor4_temperature,neighbor5_temperature,neighbor1_wind_speed,neighbor2_wind_speed,neighbor3_wind_speed,neighbor4_wind_speed,neighbor5_wind_speed,season,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,is_weekend,is_heating_season
2025-11-30 21:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,60.0,57.0,34.0,985.0,9.0,0.762644665079365,69.66666666666667,72.25,74.30982905982907,81.0,74.30982905982907,987.0,988.0,981.609375,987.0,981.609375,7.0,7.5,8.040650406504065,7.333333333333333,8.040650406504065,1.0495713,1.0495713,1.0495713,1.0495713,1.0495713,autumn,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 22:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,61.0,39.0,29.0,985.0,9.0,0.96161725,70.5,73.75,74.32236842105263,83.0,74.32236842105263,987.25,988.0,981.5940860215054,987.25,981.5940860215054,7.0,7.25,8.077083333333333,7.0,8.077083333333333,0.76367533,0.76367533,0.76367533,0.76367533,0.76367533,autumn,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 23:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,61.0,,,985.0,9.0,0.8393033980952381,71.0,76.25,74.80043859649122,84.75,74.80043859649122,987.25,988.0,981.5672043010752,987.0,981.5672043010752,7.0,7.0,8.0625,7.0,8.0625,0.742159,0.742159,0.742159,0.742159,0.742159,autumn,-0.2588190451025215,0.965925826289068,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-28 00:00:00+00:00,11888f3a-bc5e-4a0c-9f27-702984decedf,86.0,4.0,3.0,990.0,4.0,6.7718867920634915,82.5,90.0,76.47800925925927,76.47800925925927,76.47800925925927,990.0,981.7204301075268,981.7204301075268,981.7204301075268,981.7204301075268,6.0,6.0,6.791666666666667,6.791666666666667,6.791666666666667,6.7718867920634915,6.7718867920634915,6.8423676,6.8423676,6.8423676,autumn,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 01:00:00+00:00,11888f3a-bc5e-4a0c-9f27-702984decedf,84.5,5.0,2.5,990.0,4.0,6.967051257142858,80.75,88.75,75.74940476190476,75.74940476190476,75.74940476190476,990.0,981.563888888889,981.563888888889,981.563888888889,981.563888888889,5.75,5.25,6.6581196581196584,6.6581196581196584,6.6581196581196584,6.967051257142858,6.967051257142858,6.849467,6.849467,6.849467,autumn,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 02:00:00+00:00,11888f3a-bc5e-4a0c-9f27-702984decedf,84.5,5.5,3.0,990.0,4.0,5.76945506031746,80.75,88.75,75.33452380952382,75.33452380952382,75.33452380952382,990.0,981.3194444444443,981.3194444444443,981.3194444444443,981.3194444444443,5.25,5.0,6.673076923076923,6.673076923076923,6.673076923076923,5.76945506031746,5.76945506031746,5.7515564,5.7515564,5.7515564,autumn,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 03:00:00+00:00,11888f3a-bc5e-4a0c-9f27-702984decedf,87.33333333333333,3.6666666666666665,2.6666666666666665,990.0,4.0,6.382469368253968,84.0,90.0,76.0172619047619,76.0172619047619,76.0172619047619,990.0,981.5027777777776,981.5027777777776,981.5027777777776,981.5027777777776,5.5,5.0,6.598290598290598,6.598290598290598,6.598290598290598,6.382469368253968,6.382469368253968,6.5024605,6.5024605,6.5024605,autumn,0.7071067811865475,0.7071067811865476,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 04:00:00+00:00,11888f3a-bc5e-4a0c-9f27-702984decedf,90.0,4.0,2.0,990.5,4.0,5.2908229238095235,84.0,91.75,76.34285714285714,76.34285714285714,76.34285714285714,990.0,981.7666666666668,981.7666666666668,981.7666666666668,981.7666666666668,6.0,5.0,6.6923076923076925,6.6923076923076925,6.6923076923076925,5.2908229238095235,5.2908229238095235,5.0528407,5.0528407,5.0528407,autumn,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 05:00:00+00:00,11888f3a-bc5e-4a0c-9f27-702984decedf,88.75,5.25,3.0,991.0,4.0,4.991656715873016,82.75,91.25,75.20601851851852,75.20601851851852,75.20601851851852,990.0,982.1639784946236,982.1639784946236,982.1639784946236,982.1639784946236,5.75,5.0,6.71875,6.71875,6.71875,4.991656715873016,4.991656715873016,4.3349743,4.3349743,4.3349743,autumn,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 06:00:00+00:00,11888f3a-bc5e-4a0c-9f27-702984decedf,87.33333333333333,6.333333333333333,3.0,991.0,4.0,4.208674511111111,83.5,91.25,74.67592592592592,74.67592592592592,74.67592592592592,991.0,982.3548387096774,982.3548387096774,982.3548387096774,982.3548387096774,6.0,5.0,6.8,6.8,6.8,4.208674511111111,4.208674511111111,3.8856654,3.8856654,3.8856654,autumn,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
